No,KOI Code,Variation,Breeder,VariationID,BreederID,MMYY,Sequence,Bloodline,BloodlineID,Nickname,Variety ,Gender,Birth Year & Month,Age,Breeder,Purchase Date,Size (cm),updated date,update size (cm),Seller Agent,Seller ID,Handling Agent,Price Buy ( JPY ),Price Buy ( IDR ),Keeping Location,Link Photos,Link Video,Link Trophy,Link Certificate,Sell Price (IDR),Sell Price ( JPY),Date of Sell,Buyer Name,Date of Death,Death Note,
570,THOOMK032300001,THO,OMK,1,63,0323,00001,,1,,Tancho Kohaku,Female,Mar2022,2,Okayama Momotaro Koi, ,48,,,PIETH,2,205000,,,,THOOMK032300001.jpg,THOOMK032300001.mov,,,,,,,,,
571,SAN MNC032300001,SAN ,MNC,1,95,0323,00001,,1,,Sanke,Female,Mar 2022,1,Matsue Nishikigoi Center, ,33,,,PIETH,2,30000,,,,SAN MNC032300001.jpg,SAN MNC032300001.mov,,,,,,,,,
572,KAUOMK032300001,KAU,OMK,98,63,0323,00001,,1,,Kohaku,Unknown,Mar 2022,1,Okayama Momotaro Koi, ,,,,PIETH,2,120000,,,,KAUOMK032300001.jpg,KAUOMK032300001.mov,,,,,,,,,
573,KAUMAY042300001,KAU,MAY,98,39,0423,00001,,1,,Kohaku,Unknown,,,Maruyama Koi Farm, ,,,,PIETH,2,,,,,KAUMAY042300001.JPG,KAUMAY042300001.MP4,,,,,,,,,
574,TKUKKV032300001,TKU,KKV,172,1,0323,00001,,1,,Tancho Kujyaku,Unknown,,,Kaneko Koi Farm,,,,,PIETH,2,,,,,TKUKKV032300001.JPG,TKUKKV032300001.MP4,,,,,,,,,
575,SANMAR042300001,SAN,MAR,151,38,0423,00001,,1,,Sanke,Unknown,Apr 2022,1,Marudo Koi Farm,,,,,PIETH,2,,,,,SANMAR042300001.JPG,SANMAR042300001.MP4,,,,,,,,,
576,GOIOYA112300001,GOI,OYA,75,96,1123,00001,,1,,Goshiki,Unknown,Nov 2021,2,OYAMA Koi Farm,,,,,PIETH,2,,,,,GOIOYA112300001.JPG,GOIOYA112300001.MP4,,,,,,,,,
577,SHUOYA112300001,SHU,OYA,160,96,1123,00001,,1,,Shusui,Unknown,Nov 2021,2,OYAMA Koi Farm,Nov 2023,,,,PIETH,2,,,,,SHUOYA112300001.JPG,SHUOYA112300001.MP4,,,,,,,,,
578,GOAOYA102300001,GOA,OYA,56,96,1023,00001,,1,,Ginrin Ochiba,Female,Oct 2021,2,OYAMA Koi Farm,Oct 2023,63,,,PIETH,2,510000,,,,GOAOYA102300001.JPG,GOAOYA102300001.MP4,,,,,,,,,
579,ARAOYA012300001,ARA,OYA,180,96,0123,00001,,1,,Aragoke,Unknown,,2,OYAMA Koi Farm,Oct 2023,,,,PIETH,2,,,,,ARAOYA012300001.JPG,,,,,,,,,,
580,OCHOZI102300001,OCH,OZI,138,67,1023,00001,,1,,Ochiba Shigure,Unknown,,,Ozumi Ikarashi Koi Farm,Oct 2023,,,,PIETH,2,,,,,,OCHOZI102300001.MP4,,,,,,,,,
581,TSASFF042300001,TSA,SFF,174,72,0423,00001,Dragon Ball,1,,Tancho Sanke,Female,,,Sakai Fish Farm,Apr 2023,42,,,PIETH,2,350000,,,,TSASFF042300001.JPG,TSASFF042300001.mov,,,,,,,,,
582,SHOIKF042300001,SHO,IKF,156,14,0423,00001,,1,,Showa,Unknown,Apr 2022,1,ISA Koi Farm,Apr 2023,31,,,PIETH,2,500000,,,,SHOIKF042300001.PNG,SHOIKF042300001.mov,,,,,,,,,
583,SHOIKF042300002,SHO,IKF,156,14,0423,00002,,1,,Showa,Unknown,Apr 2022,1,ISA Koi Farm,Apr 2023,34,,,PIETH,2,250000,,,,SHOIKF042300002.PNG,SHOIKF042300002.mov,,,,,,,,,
584,KAUODA042300001,KAU,ODA,98,97,0423,00001,,1,,Kohaku,Male,,,Odakan Koi Farm,Apr 2023,32,,,PIETH,2,300000,,,,KAUODA042300001\.PNG,KAUODA042300001.mov,,,,,,,,,
585,KAUODA042300002,KAU,ODA,98,97,0423,00002,,1,,Kohaku,Male,,,Odakan Koi Farm,Apr 2023,37,,,PIETH,2,800000,,,,KAUODA042300002.png,,,,,,,,,,
586,SANODA042300001,SAN,ODA,151,97,0423,00001,Dragon Ball,1,,Sanke,Female,,,Odakan Koi Farm,Apr 2023,43,,,PIETH,2,700000,,,,SANODA042300001.PNG,SANODA042300001.mov,,,,,,,,,
587,SANODA042300002,SAN,ODA,151,97,0423,00002,Dragon Ball,1,,Sanke,Female,,,Odakan Koi Farm,Apr 2023,39,,,PIETH,2,500000,,,,SANODA042300002.png,SANODA042300002.mov,,,,,,,,,
588,SANMOK122300001,SAN,MOK,151,48,1223,00001,,1,,Sanke,Unknown,,,Momotaro Koi ,Dec 2023,17,,,PIETH,2,100000,,,,SANMOK122300001.PNG,,,,,,,,,,
589,KAUMAF122300001,KAU,MAF,98,98,1223,00001,Hakuto,1,,Kohaku,Unknown,,,Matsue Farm,Dec 2023,21,,,PIETH,2,100000,,,,KAUMAF122300001.PNG,,,,,,,,,,
590,SANMAF122300001,SAN,MAF,151,98,1223,00001,Tsukishima,1,,Sanke,Unknown,,,Matsue Farm,Dec 2023,18,,,PIETH,2,100000,,,,SANMAF122300001.PNG,,,,,,,,,,
591,SANMAF122300002,SAN,MAF,151,98,1223,00002,Tsukishima,1,,Sanke,Unknown,,,Matsue Farm,Dec 2023,19,,,PIETH,2,50000,,,,SANMAF122300002.PNG,,,,,,,,,,
592,SANMAF122300003,SAN,MAF,151,98,1223,00003,Tsukishima,1,,Sanke,Unknown,,,Matsue Farm,Dec 2023,20,,,PIETH,2,20000,,,,SANMAF122300003.PNG,,,,,,,,,,
593,SANMAF122300004,SAN,MAF,151,98,1223,00004,Ginga,1,,Sanke,Unknown,,,Matsue Farm,Dec 2023,17,,,PIETH,2,50000,,,,SANMAF122300004.PNG,,,,,,,,,,
594,SHADKF122300001,SHA,DKF,1,4,1223,00001,Monroe,15,,Showa,Unknown,,,Dainichi Koi Farm,Dec 2023,19,,,PIETH,2,50000,,,,SHADKF122300001.PNG,,,,,,,,,,
595,SHADKF122300002,SHA,DKF,1,4,1223,00002,SuperMonster,11,,Showa,Unknown,,,Dainichi Koi Farm,Dec 2023,17,,,PIETH,2,50000,,,,SHADKF122300002.PNG,,,,,,,,,,
596,SUTOMF122300001,SUT,OMF,154,62,1223,00001,,1,,Shiroutsuri,Unknown,,,Omosako Koi Farm,Dec 2023,21,,,PIETH,2,50000,,,,SUTOMF122300001.PNG,,,,,,,,,,
597,SUTOMF122300002,SUT,OMF,154,62,1223,00002,,1,,Shiroutsuri,Unknown,,,Omosako Koi Farm,Dec 2023,22,,,PIETH,2,30000,,,,SUTOMF122300002.PNG,,,,,,,,,,
598,KAUSFF122300004,KAU,SFF,98,72,1223,00004,Miss Milano,1,,Kohaku,Unknown,,,Sakai Fish Farm,Dec 2023,24,,,PIETH,2,100000,,,,KAUSFF122300004.PNG,,,,,,,,,,
599,KAUSFF122300005,KAU,SFF,98,72,1223,00005,Shangrila,1,,Kohaku,Unknown,,,Sakai Fish Farm,Dec 2023,25,,,PIETH,2,100000,,,,KAUSFF122300005.PNG,,,,,,,,,,
600,SANSFF122300004,SAN,SFF,151,72,1223,00004,Miss Kyoto,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,23,,,PIETH,2,100000,,,,KAUSFF122300004.PNG,,,,,,,,,,
601,SANSFF122300005,SAN,SFF,151,72,1223,00005,Miss Milano,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,24,,,PIETH,2,100000,,,,SANSFF122300005.PNG,,,,,,,,,,
602,KAUSFF122300006,KAU,SFF,98,72,1223,00006,Miss Milano,1,,Kohaku,Unknown,,,Sakai Fish Farm,Dec 2023,25,,,PIETH,2,100000,,,,SANSFF122300005.PNG,,,,,,,,,,
603,SHAIKF122300001,SHA,IKF,1,14,1223,00001,,1,,Showa,Unknown,,,ISA Koi Farm,Dec 2023,21,,,PIETH,2,100000,,,,SHAIKF122300001.PNG,,,,,,,,,,
604,SHAIKF122300002,SHA,IKF,1,14,1223,00002,,1,,Showa,Unknown,,,ISA Koi Farm,Dec 2023,23,,,PIETH,2,100000,,,,SHAIKF122300002.PNG,,,,,,,,,,
605,SHAIKF122300003,SHA,IKF,1,14,1223,00003,,1,,Showa,Unknown,,,ISA Koi Farm,Dec 2023,21,,,PIETH,2,50000,,,,SHAIKF122300003.PNG,,,,,,,,,,
606,SANSFF122300006,SAN,SFF,151,72,1223,00006,Miss Milano,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,24,,,PIETH,2,100000,,,,SANSFF122300006.PNG,,,,,,,,,,
607,KAUSFF122300007,KAU,SFF,98,72,1223,00007,Shangrila,1,,Kohaku,Unknown,,,Sakai Fish Farm,Dec 2023,25,,,PIETH,2,50000,,,,KAUSFF122300007.PNG,,,,,,,,,,
608,SANSFF122300007,SAN,SFF,151,72,1223,00007,Emerald,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,25,,,PIETH,2,100000,,,,SANSFF122300007.PNG,,,,,,,,,,
609,SANSFF122300008,SAN,SFF,151,72,1223,00008,Emerald,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,25,,,PIETH,2,50000,,,,SANSFF122300008.PNG,,,,,,,,,,
610,SANSFF122300009,SAN,SFF,151,72,1223,00009,Phoenix,1,,Sanke,Unknown,,,Sakai Fish Farm,Dec 2023,22,,,PIETH,2,50000,,,,SANSFF122300009.PNG,,,,,,,,,,
611,KAUODA112300001,KAU,ODA,98,97,1123,00001,,1,,Kohaku,Female,,,Odakan Koi Farm,Nov 2023,52,,,PIETH,2,500000,,,,KAUODA112300001.PNG,KAUODA112300001.mov,,,,,,,,,
612,SANSFF122300010,SAN,SFF,151,72,1223,00010,Original Love,1,,Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,16,,,PIETH,2,160000,,,,,SANSFF122300010.mov,,,,,,,,,
613,KAUSFF122300008,KAU,SFF,98,72,1223,00008,Miss Milano,1,,Kohaku,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,KAUSFF122300008.PNG,KAUSFF122300008.mov,,,,,,,,,
614,KAUSFF122300009,KAU,SFF,98,72,1223,00009,Miss Milano,1,,Kohaku,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,KAUSFF122300009.JPG,,,,,,,,,,
615,KAUSFF122300010,KAU,SFF,98,72,1223,00010,Miss Milano,1,,Kohaku,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,KAUSFF122300010.JPG,,,,,,,,,,
616,KAUSFF122300011,KAU,SFF,98,72,1223,00011,Miss Milano,1,,Kohaku,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,KAUSFF122300011.JPG,,,,,,,,,,
617,KAUSFF122300012,KAU,SFF,98,72,1223,00012,Miss Milano,1,,Kohaku,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,KAUSFF122300012.JPG,,,,,,,,,,
618,TSASFF122300001,TSA,SFF,174,72,1223,00001,Miss Milano,1,,Tancho Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,TSASFF122300001.PNG,TSASFF122300001.mov,,,,,,,,,
619,TSASFF122300002,TSA,SFF,174,72,1223,00002,Miss Milano,1,,Tancho Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,TSASFF122300002.PNG,,,,,,,,,,
620,TSASFF122300003,TSA,SFF,174,72,1223,00003,Miss Milano,1,,Tancho Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,TSASFF122300003.PNG,,,,,,,,,,
621,TSASFF122300004,TSA,SFF,174,72,1223,00004,Miss Milano,1,,Tancho Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,TSASFF122300004.PNG,,,,,,,,,,
622,TSASFF122300005,TSA,SFF,174,72,1223,00005,Miss Milano,1,,Tancho Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,,,,PIETH,2,10000,,,,TSASFF122300005.JPG,,,,,,,,,,
623,ASITOY122300001,ASI,TOY,2,99,1223,00001,,1,,Asagi,Unknown,,2,Toyama Koi farm,Dec 2023,,,,PIETH,2,,,,,ASITOY122300001.JPG,ASITOY122300001.MP4,,,,,,,,,
624,SANXXX102300001,SAN,XXX,151,1,1023,00001,,1,,Sanke,Unknown,,2,,Oct 2023,,,,PIETH,2,,,,,,SANXXX102300001.MP4,,,,,,,,,
625,SANSFF122300011,SAN,SFF,151,72,1223,00011,Miss Milano,1,,Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,20,,,PIETH,2,450000,,,,SANSFF122300011.JPG,SANSFF122300011.mov,,,,,,,,,
626,SANSFF122300012,SAN,SFF,151,72,1223,00012,Miss Milano,1,,Sanke,Unknown,,1,Sakai Fish Farm,Dec 2023,16,,,PIETH,2,500000,,,,SANSFF122300012.PNG,SANSFF122300012.mov,,,,,,,,,
627,KAUSFF122300013,KAU,SFF,98,72,1223,00013,Miss Milano,1,,Kohaku,Unknown,,1,sakai Fish Farm,Dec 2023,16,,,PIETH,2,190000,,,,KAUSFF122300013.JPG,KAUSFF122300013.mov,,,,,,,,,
628,SANSFF122300013,SAN,SFF,151,72,1223,00013,Miss Milano,1,,Sanke,Unknown,,1,sakai Fish Farm,Dec 2023,17,,,PIETH,2,250000,,,,SANSFF122300013.JPG,SANSFF122300013.mov,,,,,,,,,
629,SANMNC122300001,SAN,MNC,151,95,1223,00001,,1,,Sanke,Unknown,,,Matsue Nishikigoi Center,Dec 2023,,,,PIETH,2,,,,,SANMNC122300001.JPG,SANMNC122300001.MP4,,,,,,,,,
630,GSAMNC112300001,GSA,MNC,62,95,1123,00001,Tsukishima,1,,Ginrin Sanke,Female,,2,Matsue Nishikigoi Center,Nov 2023,50,,,PIETH,2,81000,,,,GSAMNC112300001.jpg,GSAMNC112300001.mov,,,,,,,,,
631,SANMNC032300001,SAN,MNC,151,95,0323,00001,,1,,Sanke,Female,,1,Matsue Nishikigoi Center,Mar 2023,33,,,PIETH,2,30000,,,,SANMNC032300001.PNG,SANMNC032300001.mov,,,,,,,,,
632,SANMOK042300001,SAN,MOK,151,48,0423,00001,,1,,Sanke,Male,,1,Momotaro Koi,Apr 2023,33,,,PIETH,2,100000,,,,SANMOK042300001.PNG,SANMOK042300001.mov,,,,,,,,,
633,GKOMOK042300001,GKO,MOK,47,48,0423,00001,,1,,Ginrin Kohaku,Female,,1,Momotaro Koi,Apr 2023,31,,,PIETH,2,50000,,,,GKOMOK042300001.PNG,GKOMOK042300001.mov,,,,,,,,,
634,KAUMOK042300001,KAU,MOK,98,48,0423,00001,,1,,Kohaku,Female,,1,Momotaro Koi,Apr 2023,37,,,PIETH,2,50000,,,,KAUMOK042300001.PNG,KAUMOK042300001.mov,,,,,,,,,
635,KAUMOK112300001,KAU,MOK,98,48,1123,00001,,1,,Kohaku,Female,,2,Momotaro Koi,Nov 2023,57,,,PIETH,2,,,,,KAUMOK112300001.PNG,KAUMOK112300001.mov,,,,,,,,,
636,KAUMOK112300002,KAU,MOK,98,48,1123,00002,,1,,Kohaku,Female,,2,Momotaro Koi,Nov 2023,56,,,PIETH,2,,,,,KAUMOK112300002.jpg,KAUMOK112300002.mov,,,,,,,,,
637,KAUMOK112300003,KAU,MOK,98,48,1123,00003,,1,,Kohaku,Female,,2,Momotaro Koi,Nov 2023,55,,,PIETH,2,,,,,KAUMOK112300003.jpg,KAUMOK112300003.mov,,,,,,,,,
638,GSAMOK112300001,GSA,MOK,62,48,1123,00001,,1,,Ginrin Sanke,Unknown,,1,Momotaro Koi,Nov 2023,19,,,PIETH,2,,,,,GSAMOK112300001.jpg,GSAMOK112300001.mov,,,,,,,,,
639,KAUMOK112300004,KAU,MOK,98,48,1123,00004,,1,,Kohaku,Female,,2,Momotaro Koi,Nov 2023,55,,,PIETH,2,,,,,KAUMOK112300004.jpg,KAUMOK112300004.mov,,,,,,,,,
640,SANMOK122300002,SAN,MOK,151,48,1223,00002,,1,,Sanke,Unknown,,1,Momotaro Koi,Dec 2023,25,,,PIETH,2,190000,,,,SANMOK122300002.jpg,SANMOK122300002.mov,,,,,,,,,
641,SANMOK122300003,SAN,MOK,151,48,1223,00003,,1,,Sanke,Unknown,,1,Momotaro Koi,Dec 2023,21,,,PIETH,2,450000,,,,SANMOK122300003.jpg,SANMOK122300003.mov,,,,,,,,,
642,KAUMOK122300001,KAU,MOK,98,48,1223,00001,,1,,Kohaku,Unknown,,1,Momotaro Koi,Dec 2023,23,,,PIETH,2,150000,,,,KAUMOK122300001.PNG,KAUMOK122300001.mov,,,,,,,,,
643,KAUMOK102300001,KAU,MOK,98,48,1023,00001,,1,,Kohaku,Female,,2,Momotaro Koi,Oct 2023,51,,,PIETH,2,,,,,KAUMOK102300001.PNG,KAUMOK102300001.mov,,,,,,,,,
644,KAUMOK102300002,KAU,MOK,98,48,1023,00002,,1,,Kohaku,Female,,2,Momotaro Koi,Oct 2023,57,,,PIETH,2,,,,,KAUMOK102300002.PNG,KAUMOK102300002.MP4,,,,,,,,,
645,TKOMOK102300001,TKO,MOK,171,48,1023,00001,,1,,Tancho Kohaku,Female,,2,Momotaro Koi,Oct 2023,52,,,PIETH,2,,,,,TKOMOK102300001.jpg,TKOMOK102300001.MP4,,,,,,,,,
646,GKOMOK032300001,GKO,MOK,47,48,0323,00001,,1,,Ginrin Kohaku,Male,,,Momotaro Koi,Mar 2023,,,,PIETH,2,,,,,GKOMOK032300001.JPG,GKOMOK032300001.MOV,,,,,,,,,
647,KAUMOK052300001,KAU,MOK,98,48,0523,00001,,1,,Kohaku,Female,,1,Momotaro Koi,May 2023,41,,,PIETH,2,,,,,KAUMOK052300001.PNG,KAUMOK052300001.mov,,,,,,,,,
648,KAUMOK052300002,KAU,MOK,98,48,0523,00002,,1,,Kohaku,Female,,1,Momotaro Koi,May 2023,37,,,PIETH,2,,,,,KAUMOK052300002.PNG,KAUMOK052300002.mov,,,,,,,,,
649,KAUMOK052300003,KAU,MOK,98,48,0523,00003,,1,,Kohaku,Female,,1,Momotaro Koi,May 2023,40,,,PIETH,2,,,,,KAUMOK052300003.PNG,KAUMOK052300003.mov,,,,,,,,,
650,TANOMK112300001,TAN,OMK,166,63,1123,00001,,1,,Tancho,Unknown,,,Okayama Momotaro Koi,Nov 2023,,,,PIETH,2,,,,,TANOMK112300001.jpg,TANOMK112300001.mov,,,,,,,,,
651,KAUMOK112300004,KAU,MOK,98,48,1123,00004,,1,,Kohaku,Unknown,,,Momotaro Koi,Nov 2023,,,,PIETH,2,,,,,,KAUMOK112300004.MP4,,,,,,,,,
652,KAUMOK022300001,KAU,MOK,98,48,0223,00001,,1,,Kohaku,Unknown,,,Momotaro Koi,Feb 2023,,,,PIETH,2,,,,,,KAUMOK022300001.MP4,,,,,,,,,
653,GOOMOK022300001,GOO,MOK,74,48,0223,00001,,1,,Goromo,Unknown,,,Momotaro Koi,Feb 2023,,,,PIETH,2,,,,,,GOOMOK022300001.MP4,,,,,,,,,
654,DSAMYA000000001,DSA,MYA,31,53,0000,00001,,1,,Doitsu Sanke,Unknown,,,Miyatora Koi Farm,,,,,PIETH,2,,,,,DSAMYA000000001.jpg,DSAMYA000000001.MOV,,,,,,,,,
655,GMAIKF112300001,GMA,IKF,35,14,1123,00001,,1,,Ginrin Matsukawabake,Unknown,,2,Igarashi Koi Farm,Nov 2023,,,,PIETH,2,,,,,GMAIKF112300001.JPG,GMAIKF112300001.MP4,,,,,,,,,
656,HUTIKF112300001,HUT,IKF,86,14,1123,00001,,1,,Hikari Utsurimono,Unknown,,2,Igarashi Koi Farm,Nov 2023,,,,PIETH,2,,,,,HUTIKF112300001.jpg,HUTIKF112300001.MP4,,,,,,,,,
657,BKUIKF032300001,BKU,IKF,14,14,0323,00001,,1,,Beni Kumonryu,Unknown,,1,Igarashi Koi Farm,Mar 2023,27,,,PIETH,2,75000,,,,BKUIKF032300001.PNG,BKUIKF032300001.mov,,,,,,,,,
658,DOOIKF032300001,DOO,IKF,29,14,0323,00001,,1,,Doitsu Ochiba,Unknown,,1,Igarashi Koi Farm,Mar 2023,33,,,PIETH,2,,,,,,DOOIKF032300001.mov,,,,,,,,,
659,GOAIKF032300001,GOA,IKF,56,14,0323,00001,,1,,Ginrin Ochiba,Unknown,,1,Igarashi Koi Farm,Mar 2023,33,,,PIETH,2,,,,,GOAIKF032300001.png,,,,,,,,,,
660,TSHNIS032300001,TSH,NIS,176,100,0323,00001,,1,,Tancho Showa,Unknown,,1,Nishikigoi Koi Farm,Mar 2023,,,,PIETH,2,,,,,TSHNIS032300001.PNG,TSHNIS032300001.mov,,,,,,,,,
661,GDKIKF112300001,GDK,IKF,181,14,1123,00001,,1,,Ginrin Doitsu Kogane Ochiba,Unknown,,2,Igarashi Koi Farm,Nov 2023,,,,PIETH,2,,,,,GDKIKF112300001.JPG,GDKIKF112300001.MP4,,,,,,,,,
662,ASINGT112300001,ASI,NGT,2,101,1123,00001,,1,,Asagi,Female,,,Niigata,Nov 2023,62,,,PIETH,2,,,,,ASINGT112300001.jpg,ASINGT112300001.mov,,,,,,,,,
663,KYANGT112300001,KYA,NGT,92,101,1123,00001,,1,,Kanoko Yuki Asagi,Female,,,Niigata,Nov 2023,60,,,PIETH,2,,,,,KYANGT112300001.jpg,KYANGT112300001.mov,,,,,,,,,
664,TKUNGT112300001,TKU,NGT,172,101,1123,00001,,1,,Tancho Kujyaku,Female,,,Niigata,Nov 2023,57,,,PIETH,2,,,,,TKUNGT112300001.jpg,TKUNGT112300001.mov,,,,,,,,,
665,KRSNGT112300001,KRS,NGT,182,101,1123,00001,,1,,Karashi Shigure,Female,,,Niigata,Nov 2023,77,,,PIETH,2,,,,,KRSNGT112300001.PNG,KRSNGT112300001.mov,,,,,,,,,
666,DSHNGT112300001,DSH,NGT,33,101,1123,00001,,1,,Doitsu Showa,Female,,,Niigata,Nov 2023,59,,,PIETH,2,,,,,DSHNGT112300001.PNG,DSHNGT112300001.MP4,,,,,,,,,
667,DOSNGT032300001,DOS,NGT,183,101,0323,00001,,1,,Doitsu Sanshoku,Unknown,,1,Niigata,Mar 2023,14-17,,,PIETH,2,,,,,DOSNGT032300001.png,DOSNGT032300001.mov,,,,,,,,,
668,DOSNGT032300002,DOS,NGT,183,101,0323,00002,,1,,Doitsu Sanshoku,Unknown,,1,Niigata,Mar 2023,14-17,,,PIETH,2,,,,,DOSNGT032300002.png,DOSNGT032300002.mov,,,,,,,,,
669,DOSNGT032300003,DOS,NGT,183,101,0323,00003,,1,,Doitsu Sanshoku,Unknown,,1,Niigata,Mar 2023,14-17,,,PIETH,2,,,,,DOSNGT032300003.png,DOSNGT032300003.mov,,,,,,,,,
670,DOSNGT032300004,DOS,NGT,183,101,0323,00004,,1,,Doitsu Sanshoku,Unknown,,1,Niigata,Mar 2023,14-17,,,PIETH,2,,,,,DOSNGT032300004.png,DOSNGT032300004.mov,,,,,,,,,
671,DOSNGT032300005,DOS,NGT,183,101,0323,00005,,1,,Doitsu Sanshoku,Unknown,,1,Niigata,Mar 2023,14-17,,,PIETH,2,,,,,DOSNGT032300005.png,DOSNGT032300005.mov,,,,,,,,,
672,SHSNGT032300001,SHS,NGT,158,101,0323,00001,,1,,Showa Sansoku,Unknown,,1,Niigata,Mar 2023,28,,,PIETH,2,100000,,,,SHSNGT032300001.png,,,,,,,,,,
673,SHSNGT032300002,SHS,NGT,158,101,0323,00002,,1,,Showa Sansoku,Unknown,,1,Niigata,Mar 2023,34,,,PIETH,2,100000,,,,SHSNGT032300002.png,,,,,,,,,,
674,SHSNGT032300003,SHS,NGT,158,101,0323,00003,,1,,Showa Sansoku,Unknown,,1,Niigata,Mar 2023,29,,,PIETH,2,100000,,,,SHSNGT032300003.png,,,,,,,,,,
675,SHSNGT032300004,SHS,NGT,158,101,0323,00004,,1,,Showa Sansoku,Unknown,,1,Niigata,Mar 2023,34,,,PIETH,2,100000,,,,SHSNGT032300004.png,,,,,,,,,,
676,SANSFF000000002,SAN,SFF,151,72,0000,00002,,1,,Sanke,Unknown,,,Sakai Fish Farm,,,,,OYAGOI,6,,,,,SANSFF000000002.jpg,SANSFF000000002.MP4,,,,,,,,,
677,SHASFF000000001,SHA,SFF,1,72,0000,00001,,1,,Showa,Unknown,,,Sakai Fish Farm,,,,,OYAGOI,6,,,,,SHASFF000000001.jpg,SHASFF000000001.MP4,,,,,,,,,
678,SANSFF000000003,SAN,SFF,151,72,0000,00003,,1,,Sanke,Unknown,,,Sakai Fish Farm,,,,,OYAGOI,6,,,,,SANSFF000000003.JPG,,,,,,,,,,
679,GSWDKF000000001,GSW,DKF,65,4,0000,00001,,1,,Ginrin Showa,Unknown,,,Dainichi Koi Farm,,,,,OYAGOI,6,,,,,GSWDKF000000001.JPG,GSWDKF000000001.MP4,,,,,,,,,
680,SANIKF000000001,SAN,IKF,151,14,0000,00001,,1,,Sanke,Unknown,,,Isa Koi Farm,,,,,OYAGOI,6,,,,,SANIKF000000001.JPG,SANIKF000000001.MP4,,,,,,,,,
681,SHSIKF000000001,SHS,IKF,158,14,0000,00001,,1,,Showa Sansoku,Unknown,,,Isa Koi Farm,,,,,OYAGOI,6,,,,,SHSIKF000000001.JPG,SHSIKF000000001.MP4,,,,,,,,,
682,SANMNF000000001,SAN,MNF,151,46,0000,00001,,1,,Sanke,Unknown,,,Matsue Nishikigoi Farm,,,,,OYAGOI,6,,,,,SANMNF000000001.JPG,SANMNF000000001.MP4,,,,,,,,,
683,SHSMYA000000001,SHS,MYA,158,53,0000,00001,,1,,Showa Sansoku,Unknown,,,Miyatora Koi Farm,,,,,OYAGOI,6,,,,,SHSMYA000000001.JPG,SHSMYA000000001.MOV,,,,,,,,,
684,KAUMOK000000003,KAU,MOK,98,48,0000,00003,,1,,Kohaku,Unknown,,,Momotaro-Koi,,,,,OYAGOI,6,,,,,KAUMOK000000003.JPG,KAUMOK000000003.MP4,,,,,,,,,
685,SANSCK000000001,SAN,SCK,151,102,0000,00001,,1,,Sanke,Unknown,,,Sakai Co Koi Farm,,,,,OYAGOI,6,,,,,SANSCK000000001.JPG,SANSCK000000001.MP4,,,,,,,,,
686,SHSSHK000000001,SHS,SHK,158,73,0000,00001,,1,,Showa Sansoku,Unknown,,,Shinoda Koi Farm,,,,,OYAGOI,6,,,,,,SHSSHK000000001.MP4,,,,,,,,,
